Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Confusion_Matrix
18,63.14252336448598,0.9175926866354766,0.593250772162745,0.622706320557088,0.5443811815023114,332967005,0.819672131147541,83.01282051282051,62.58064516129033,3.103448275862069,80.32786885245902,97.9020979020979,78.07807807807808,92.34042553191489,"[[1, 0, 0, 1, 18, 102, 0, 0], [20, 259, 0, 0, 1, 14, 16, 2], [0, 0, 97, 0, 37, 9, 10, 2], [4, 1, 1, 9, 45, 190, 40, 0], [0, 0, 8, 4, 98, 3, 9, 0], [0, 0, 1, 1, 0, 140, 1, 0], [0, 5, 11, 1, 52, 4, 260, 0], [0, 0, 17, 0, 1, 0, 0, 217]]"
19,65.30373831775701,0.8585221888842406,0.6228085250060593,0.6143223143815666,0.5616250989780236,354495042,4.918032786885246,92.94871794871796,56.12903225806451,9.655172413793103,59.83606557377049,95.8041958041958,94.29429429429429,77.87234042553192,"[[6, 0, 0, 4, 15, 95, 2, 0], [9, 290, 1, 2, 1, 2, 6, 1], [0, 0, 87, 6, 16, 7, 38, 1], [1, 4, 0, 28, 29, 180, 48, 0], [0, 0, 5, 8, 73, 3, 33, 0], [0, 0, 1, 4, 0, 137, 1, 0], [1, 6, 2, 1, 6, 3, 314, 0], [0, 0, 50, 0, 0, 0, 2, 183]]"
20,59.754672897196265,0.9467348886860741,0.5860478831878096,0.5716101991284266,0.5363603033020681,373152673,41.80327868852459,97.43589743589743,28.387096774193548,10.0,43.44262295081967,92.3076923076923,73.27327327327328,70.63829787234043,"[[51, 1, 0, 2, 4, 63, 1, 0], [5, 304, 0, 3, 0, 0, 0, 0], [1, 0, 44, 5, 14, 9, 81, 1], [42, 8, 0, 29, 10, 167, 34, 0], [12, 0, 6, 6, 53, 11, 34, 0], [3, 1, 1, 5, 0, 132, 1, 0], [8, 69, 3, 5, 3, 1, 244, 0], [0, 0, 66, 0, 0, 0, 3, 166]]"
21,61.15654205607477,0.9137651224931082,0.6191613100466438,0.5583584528124479,0.5303086071731233,390375107,50.81967213114754,94.23076923076923,25.806451612903224,15.862068965517242,18.0327868852459,86.01398601398601,95.4954954954955,60.42553191489362,"[[62, 0, 0, 4, 2, 49, 5, 0], [11, 294, 0, 2, 0, 0, 5, 0], [3, 0, 40, 6, 0, 7, 98, 1], [42, 5, 1, 46, 5, 131, 60, 0], [9, 0, 1, 15, 22, 3, 72, 0], [5, 0, 1, 12, 0, 123, 2, 0], [3, 10, 0, 1, 0, 1, 318, 0], [0, 0, 91, 0, 0, 0, 2, 142]]"
22,64.1355140186916,0.8850125891190989,0.6666457050027556,0.5934111951361394,0.5500207882392611,410467945,80.32786885245902,91.34615384615384,36.12903225806451,8.96551724137931,9.836065573770492,60.83916083916085,95.7957957957958,91.48936170212765,"[[98, 0, 0, 2, 2, 19, 1, 0], [19, 285, 0, 1, 0, 0, 7, 0], [11, 0, 56, 2, 1, 2, 82, 1], [134, 1, 1, 26, 2, 72, 54, 0], [40, 0, 0, 3, 12, 0, 67, 0], [40, 0, 1, 13, 0, 87, 2, 0], [10, 4, 0, 0, 0, 0, 319, 0], [0, 0, 18, 0, 0, 0, 2, 215]]"
23,65.53738317757009,0.8273261057005988,0.6728707804472316,0.6404272370199708,0.6058562778431823,430560783,86.88524590163934,84.61538461538461,47.74193548387097,9.655172413793103,62.295081967213115,35.66433566433567,88.88888888888889,96.59574468085106,"[[106, 0, 0, 0, 3, 12, 1, 0], [39, 264, 0, 1, 0, 0, 8, 0], [12, 0, 74, 2, 30, 1, 28, 8], [166, 0, 1, 28, 13, 47, 35, 0], [37, 0, 4, 1, 76, 0, 4, 0], [70, 0, 1, 19, 0, 51, 2, 0], [16, 3, 0, 1, 17, 0, 296, 0], [0, 0, 6, 0, 1, 0, 1, 227]]"
24,65.65420560747664,0.8525585532188416,0.6051064880054071,0.6220453601110332,0.5863056789303338,452088820,57.377049180327866,77.88461538461539,52.903225806451616,53.79310344827586,86.88524590163934,0.0,71.77177177177178,97.02127659574468,"[[70, 0, 0, 38, 14, 0, 0, 0], [60, 243, 0, 1, 1, 0, 5, 2], [6, 0, 82, 7, 44, 0, 8, 8], [74, 0, 0, 156, 46, 0, 14, 0], [8, 0, 2, 6, 106, 0, 0, 0], [17, 0, 1, 122, 1, 0, 2, 0], [10, 2, 3, 4, 75, 0, 239, 0], [0, 0, 5, 0, 1, 0, 1, 228]]"
25,63.55140186915888,1.058203692789431,0.5428138064013254,0.569572624630866,0.5307306031375125,472181658,0.0,72.11538461538461,68.38709677419355,82.75862068965517,77.8688524590164,0.0,60.06006006006006,94.46808510638299,"[[0, 0, 0, 107, 15, 0, 0, 0], [42, 225, 0, 25, 7, 0, 11, 2], [0, 0, 106, 15, 28, 0, 2, 4], [1, 0, 4, 240, 41, 0, 4, 0], [0, 0, 9, 18, 95, 0, 0, 0], [0, 0, 2, 141, 0, 0, 0, 0], [0, 0, 23, 27, 83, 0, 200, 0], [0, 0, 13, 0, 0, 0, 0, 222]]"
26,65.18691588785046,1.0415069825119443,0.5444193712501281,0.5791671918358735,0.5390679641687882,490839290,0.0,79.8076923076923,72.25806451612902,85.17241379310346,73.77049180327869,0.0,61.261261261261254,91.06382978723404,"[[0, 0, 0, 107, 15, 0, 0, 0], [17, 249, 0, 29, 6, 0, 9, 2], [0, 0, 112, 15, 24, 0, 2, 2], [1, 0, 5, 247, 35, 0, 2, 0], [0, 0, 10, 22, 90, 0, 0, 0], [0, 0, 2, 141, 0, 0, 0, 0], [0, 0, 26, 40, 63, 0, 204, 0], [0, 0, 21, 0, 0, 0, 0, 214]]"
27,70.15186915887851,0.7733815135779204,0.5863858704316952,0.6186745811342637,0.5757326627924674,508061718,1.639344262295082,93.26923076923077,65.80645161290323,79.3103448275862,85.24590163934425,0.0,74.77477477477478,94.8936170212766,"[[2, 0, 0, 104, 16, 0, 0, 0], [8, 291, 0, 7, 1, 0, 4, 1], [0, 0, 102, 12, 34, 0, 3, 4], [1, 2, 3, 230, 46, 0, 8, 0], [0, 0, 6, 12, 104, 0, 0, 0], [0, 0, 2, 140, 1, 0, 0, 0], [0, 2, 10, 18, 54, 0, 249, 0], [0, 0, 12, 0, 0, 0, 0, 223]]"
28,70.5607476635514,0.7181921739269186,0.636409066119305,0.6509451521053398,0.62287557149649,526719353,45.90163934426229,96.7948717948718,54.19354838709678,71.03448275862068,89.34426229508196,0.0,68.16816816816817,95.31914893617022,"[[56, 0, 0, 51, 15, 0, 0, 0], [5, 302, 0, 1, 1, 0, 2, 1], [1, 0, 84, 11, 46, 0, 9, 4], [22, 6, 0, 206, 44, 0, 12, 0], [0, 0, 2, 11, 109, 0, 0, 0], [2, 0, 2, 139, 0, 0, 0, 0], [3, 50, 4, 12, 37, 0, 227, 0], [0, 0, 10, 0, 1, 0, 0, 224]]"
29,55.66588785046729,1.177222826966533,0.6447191424790556,0.5730708605532728,0.5104728865294053,543941785,91.80327868852459,98.07692307692307,45.16129032258064,22.413793103448278,77.8688524590164,6.993006993006993,22.52252252252252,93.61702127659575,"[[112, 5, 0, 3, 2, 0, 0, 0], [4, 306, 0, 1, 0, 0, 1, 0], [9, 0, 70, 3, 48, 0, 24, 1], [166, 30, 0, 65, 17, 3, 9, 0], [23, 3, 0, 1, 95, 0, 0, 0], [82, 2, 1, 48, 0, 10, 0, 0], [4, 243, 0, 1, 10, 0, 75, 0], [0, 0, 14, 0, 1, 0, 0, 220]]"
30,56.600467289719624,1.1752754836170762,0.5769878854946687,0.5556520295858136,0.4792516209319152,562599419,95.08196721311475,96.15384615384616,21.29032258064516,1.7241379310344827,78.68852459016394,6.293706293706294,69.96996996996997,75.31914893617021,"[[116, 2, 0, 0, 4, 0, 0, 0], [8, 300, 0, 1, 0, 0, 3, 0], [10, 0, 33, 0, 33, 2, 76, 1], [197, 31, 0, 5, 19, 18, 20, 0], [18, 2, 0, 0, 96, 0, 6, 0], [128, 1, 1, 1, 2, 9, 1, 0], [5, 89, 0, 0, 6, 0, 233, 0], [0, 0, 55, 0, 1, 0, 2, 177]]"
31,60.455607476635514,0.9720450165095152,0.6193453005938562,0.589064257273854,0.5233383389420532,576951443,84.42622950819673,91.34615384615384,32.903225806451616,4.827586206896552,88.52459016393442,17.482517482517483,94.29429429429429,57.446808510638306,"[[103, 0, 0, 0, 16, 2, 1, 0], [19, 285, 0, 1, 1, 0, 6, 0], [4, 0, 51, 0, 30, 2, 68, 0], [147, 4, 0, 14, 47, 34, 44, 0], [3, 0, 0, 2, 108, 0, 9, 0], [111, 0, 1, 1, 2, 25, 3, 0], [4, 4, 0, 0, 11, 0, 314, 0], [0, 0, 98, 0, 1, 0, 1, 135]]"
32,72.02102803738318,0.7354721277952194,0.7043229534405925,0.6931878193433295,0.66467436069729,594173872,28.688524590163933,89.74358974358975,58.06451612903226,23.103448275862068,81.9672131147541,81.81818181818183,96.69669669669669,94.46808510638299,"[[35, 0, 0, 13, 23, 50, 1, 0], [15, 280, 0, 4, 2, 0, 11, 0], [1, 0, 90, 2, 21, 5, 34, 2], [10, 1, 0, 67, 30, 122, 60, 0], [0, 0, 6, 5, 100, 0, 11, 0], [2, 0, 1, 17, 3, 117, 3, 0], [0, 0, 0, 2, 9, 0, 322, 0], [0, 0, 12, 0, 0, 0, 1, 222]]"
33,72.31308411214954,0.7046733057057416,0.6223545463954447,0.6644590086347241,0.6362131670506955,612831505,0.0,91.98717948717949,78.70967741935485,42.758620689655174,58.19672131147541,72.02797202797203,91.29129129129129,96.59574468085106,"[[0, 0, 0, 58, 12, 51, 1, 0], [0, 287, 0, 13, 2, 0, 10, 0], [0, 0, 122, 10, 7, 3, 9, 4], [0, 1, 7, 124, 15, 107, 36, 0], [0, 0, 26, 23, 71, 0, 2, 0], [0, 0, 1, 37, 0, 103, 2, 0], [0, 0, 14, 11, 4, 0, 304, 0], [0, 0, 8, 0, 0, 0, 0, 227]]"
