Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Confusion_Matrix
1,29.84813084,2.002218123,0.081421544,0.243965517,0.120896487,17885348,0,0,0,95.17241379,0,0,0,100,"[[0, 0, 0, 119, 0, 0, 0, 3], [0, 0, 0, 301, 0, 0, 0, 11], [0, 0, 0, 29, 0, 0, 0, 126], [0, 2, 0, 276, 0, 0, 0, 12], [0, 0, 0, 68, 0, 0, 0, 54], [0, 0, 0, 142, 0, 0, 0, 1], [0, 0, 0, 199, 0, 0, 0, 134], [0, 0, 0, 0, 0, 0, 0, 235]]"
2,18.28271028,2.280912682,0.147793688,0.125806452,0.040159163,37146492,0,100,0.64516129,0,0,0,0,0,"[[0, 122, 0, 0, 0, 0, 0, 0], [0, 312, 0, 0, 0, 0, 0, 0], [0, 154, 1, 0, 0, 0, 0, 0], [0, 290, 0, 0, 0, 0, 0, 0], [0, 122, 0, 0, 0, 0, 0, 0], [0, 143, 0, 0, 0, 0, 0, 0], [0, 333, 0, 0, 0, 0, 0, 0], [0, 235, 0, 0, 0, 0, 0, 0]]"
3,23.24766355,1.835337204,0.109817222,0.178218611,0.101053277,56407636,0,0,17.41935484,1.379310345,0,23.77622378,100,0,"[[0, 0, 0, 1, 0, 28, 93, 0], [0, 0, 1, 2, 0, 15, 294, 0], [0, 0, 27, 0, 0, 1, 127, 0], [0, 0, 0, 4, 0, 57, 229, 0], [0, 0, 0, 0, 0, 0, 122, 0], [0, 0, 0, 8, 0, 34, 101, 0], [0, 0, 0, 0, 0, 0, 333, 0], [0, 0, 230, 0, 0, 0, 5, 0]]"
4,28.21261682,1.63342522,0.200812116,0.267247833,0.160673296,74292984,0,99.03846154,44.51612903,0,59.83606557,1.398601399,9.009009009,0,"[[0, 117, 0, 0, 5, 0, 0, 0], [0, 309, 1, 0, 1, 0, 1, 0], [0, 19, 69, 0, 67, 0, 0, 0], [0, 251, 0, 0, 14, 16, 9, 0], [0, 45, 3, 0, 73, 0, 1, 0], [0, 140, 0, 0, 1, 2, 0, 0], [0, 165, 2, 0, 136, 0, 30, 0], [0, 0, 234, 0, 1, 0, 0, 0]]"
5,43.39953271,1.440592618,0.429015754,0.372349074,0.340521145,94929924,0,91.34615385,18.70967742,16.20689655,39.3442623,4.895104895,28.22822823,99.14893617,"[[0, 115, 0, 4, 2, 0, 1, 0], [0, 285, 0, 24, 1, 0, 1, 1], [0, 18, 29, 4, 27, 0, 14, 63], [0, 203, 0, 47, 5, 25, 9, 1], [0, 50, 9, 7, 48, 0, 8, 0], [0, 116, 0, 19, 0, 7, 1, 0], [0, 123, 2, 80, 22, 0, 94, 12], [0, 0, 1, 0, 1, 0, 0, 233]]"
6,28.67990654,1.758160587,0.1824132,0.297413419,0.196293261,108687884,97.54098361,0,0,0,0,0,42.94294294,97.44680851,"[[119, 0, 0, 0, 0, 0, 3, 0], [309, 0, 0, 0, 0, 0, 3, 0], [20, 0, 0, 0, 0, 0, 125, 10], [273, 0, 0, 0, 0, 0, 17, 0], [57, 0, 0, 0, 0, 0, 65, 0], [142, 0, 0, 0, 0, 0, 1, 0], [190, 0, 0, 0, 0, 0, 143, 0], [0, 0, 0, 0, 0, 0, 6, 229]]"
7,25.75934579,1.632442143,0.064727235,0.1805685,0.093437947,122445844,0,0,0,93.10344828,0,0,51.35135135,0,"[[0, 0, 0, 117, 0, 0, 5, 0], [0, 0, 0, 309, 0, 0, 3, 0], [0, 0, 0, 20, 0, 0, 135, 0], [0, 0, 0, 270, 0, 0, 20, 0], [0, 0, 0, 45, 0, 0, 77, 0], [0, 0, 0, 142, 0, 0, 1, 0], [0, 0, 0, 162, 0, 0, 171, 0], [0, 0, 0, 0, 0, 0, 235, 0]]"
8,45.3271028,1.421131991,0.28559298,0.359281278,0.294862491,138955396,0,99.03846154,35.48387097,0,0,0,53.75375375,99.14893617,"[[0, 117, 0, 0, 0, 0, 5, 0], [0, 309, 0, 0, 0, 0, 2, 1], [0, 18, 55, 0, 0, 0, 30, 52], [0, 259, 3, 0, 0, 5, 23, 0], [0, 38, 31, 0, 0, 0, 53, 0], [0, 142, 0, 0, 0, 0, 1, 0], [0, 145, 6, 0, 0, 0, 179, 3], [0, 0, 2, 0, 0, 0, 0, 233]]"
9,54.78971963,1.312810185,0.370615934,0.462312346,0.400684128,152713356,0,77.88461538,58.06451613,0,0,41.25874126,95.1951952,97.44680851,"[[0, 68, 0, 0, 0, 25, 29, 0], [0, 243, 1, 0, 0, 16, 52, 0], [0, 5, 90, 0, 0, 3, 49, 8], [0, 98, 2, 0, 0, 83, 107, 0], [0, 0, 23, 0, 0, 0, 99, 0], [0, 78, 0, 0, 0, 59, 6, 0], [0, 12, 3, 0, 0, 1, 317, 0], [0, 0, 6, 0, 0, 0, 0, 229]]"
10,55.89953271,1.266063068,0.373851353,0.484830374,0.413958958,167847112,0,73.71794872,65.16129032,0,0,56.64335664,94.89489489,97.44680851,"[[0, 50, 0, 0, 0, 41, 31, 0], [0, 230, 1, 0, 0, 19, 62, 0], [0, 3, 101, 0, 0, 5, 36, 10], [0, 72, 3, 0, 0, 103, 112, 0], [0, 0, 32, 0, 0, 0, 90, 0], [0, 55, 0, 0, 0, 81, 7, 0], [0, 10, 6, 0, 0, 1, 316, 0], [0, 0, 6, 0, 0, 0, 0, 229]]"
11,42.75700935,1.37057007,0.377996611,0.392901715,0.293064792,188484052,0,96.15384615,0,18.27586207,90.98360656,0,12.31231231,96.59574468,"[[0, 109, 0, 1, 12, 0, 0, 0], [0, 300, 0, 5, 6, 0, 1, 0], [0, 14, 0, 1, 134, 0, 1, 5], [0, 189, 0, 53, 45, 0, 3, 0], [0, 10, 0, 1, 111, 0, 0, 0], [0, 115, 0, 26, 2, 0, 0, 0], [0, 114, 0, 2, 176, 0, 41, 0], [0, 0, 0, 0, 7, 0, 1, 227]]"
12,58.87850467,1.195237432,0.541464777,0.514780473,0.491166367,203617808,0,34.29487179,71.61290323,88.27586207,46.72131148,0,76.87687688,94.04255319,"[[0, 0, 0, 116, 4, 0, 2, 0], [0, 107, 1, 200, 1, 0, 3, 0], [0, 0, 111, 16, 14, 0, 11, 3], [0, 0, 6, 256, 11, 0, 17, 0], [0, 0, 33, 28, 57, 0, 4, 0], [0, 0, 1, 141, 0, 0, 1, 0], [0, 4, 20, 44, 9, 0, 256, 0], [0, 0, 13, 0, 0, 0, 1, 221]]"
13,61.79906542,1.135680853,0.505698394,0.56766179,0.505061542,224254748,0,83.65384615,44.51612903,0,45.90163934,86.01398601,94.89489489,99.14893617,"[[0, 21, 0, 0, 2, 78, 21, 0], [0, 261, 0, 0, 1, 20, 30, 0], [0, 0, 69, 0, 11, 8, 40, 27], [0, 33, 1, 0, 7, 154, 95, 0], [0, 0, 14, 0, 56, 1, 51, 0], [0, 16, 0, 0, 1, 123, 3, 0], [0, 12, 0, 0, 2, 3, 316, 0], [0, 0, 2, 0, 0, 0, 0, 233]]"
14,64.54439252,1.08949735,0.519729943,0.623647383,0.54545687,244891688,0,81.73076923,74.83870968,0,59.83606557,97.2027972,88.28828829,97.0212766,"[[0, 2, 0, 0, 12, 102, 6, 0], [0, 255, 0, 0, 3, 41, 13, 0], [0, 0, 116, 0, 10, 11, 13, 5], [0, 7, 8, 0, 20, 207, 48, 0], [0, 0, 35, 0, 73, 4, 10, 0], [0, 1, 1, 0, 1, 139, 1, 0], [0, 9, 18, 0, 6, 6, 294, 0], [0, 0, 6, 0, 0, 0, 1, 228]]"
15,63.72663551,0.963244901,0.572716238,0.610418199,0.541258843,265528628,0,95.83333333,44.51612903,5.172413793,75.40983607,94.40559441,75.97597598,97.0212766,"[[0, 19, 0, 5, 7, 89, 2, 0], [0, 299, 0, 0, 2, 9, 2, 0], [0, 0, 69, 0, 42, 13, 22, 9], [0, 31, 1, 15, 14, 202, 27, 0], [0, 1, 5, 12, 92, 8, 4, 0], [0, 4, 0, 2, 1, 135, 1, 0], [0, 65, 2, 3, 7, 3, 253, 0], [0, 0, 5, 0, 1, 0, 1, 228]]"
16,63.43457944,0.916968713,0.706034917,0.608219445,0.516167187,286165568,0.819672131,95.51282051,25.80645161,1.379310345,88.52459016,95.8041958,79.57957958,99.14893617,"[[1, 14, 0, 1, 11, 94, 1, 0], [0, 298, 0, 0, 2, 10, 2, 0], [0, 0, 40, 0, 49, 13, 15, 38], [0, 19, 0, 4, 28, 209, 30, 0], [0, 0, 1, 3, 108, 8, 2, 0], [0, 4, 0, 0, 1, 137, 1, 0], [0, 44, 1, 1, 15, 7, 265, 0], [0, 0, 1, 0, 1, 0, 0, 233]]"
17,60.9228972,1.039315145,0.545880443,0.54163261,0.509737603,304050916,0,61.53846154,57.41935484,91.37931034,70.49180328,0,53.75375375,98.72340426,"[[0, 0, 0, 115, 7, 0, 0, 0], [0, 192, 0, 117, 1, 0, 2, 0], [0, 0, 89, 16, 31, 0, 3, 16], [0, 0, 4, 265, 20, 0, 1, 0], [0, 0, 8, 28, 86, 0, 0, 0], [0, 0, 1, 141, 1, 0, 0, 0], [0, 3, 21, 72, 58, 0, 179, 0], [0, 0, 3, 0, 0, 0, 0, 232]]"
18,67.34813084,0.934505476,0.588857952,0.641340992,0.55580687,319184672,2.459016393,93.58974359,43.22580645,0,85.24590164,93.00699301,96.3963964,99.14893617,"[[3, 5, 0, 0, 25, 82, 7, 0], [0, 292, 0, 0, 3, 6, 11, 0], [0, 0, 67, 0, 38, 6, 24, 20], [2, 5, 1, 0, 40, 166, 76, 0], [0, 0, 5, 0, 104, 1, 12, 0], [1, 1, 0, 0, 3, 133, 5, 0], [1, 4, 0, 0, 5, 2, 321, 0], [0, 0, 2, 0, 0, 0, 0, 233]]"
19,70.09345794,0.817167647,0.622919755,0.68134719,0.605202231,339821612,12.29508197,97.11538462,62.58064516,0,86.06557377,95.1048951,94.89489489,97.0212766,"[[15, 6, 0, 0, 18, 78, 5, 0], [0, 303, 0, 0, 3, 2, 4, 0], [0, 0, 97, 0, 28, 9, 14, 7], [7, 5, 3, 0, 39, 174, 62, 0], [0, 0, 9, 0, 105, 1, 7, 0], [1, 1, 1, 0, 1, 136, 3, 0], [1, 5, 4, 0, 5, 2, 316, 0], [0, 0, 6, 0, 0, 0, 1, 228]]"
20,70.67757009,0.79398634,0.678641244,0.704003762,0.665565791,357706960,55.73770492,91.02564103,74.83870968,19.65517241,59.83606557,88.11188811,78.67867868,95.31914894,"[[68, 1, 0, 2, 7, 43, 1, 0], [21, 284, 0, 1, 2, 2, 2, 0], [1, 0, 116, 6, 14, 7, 7, 4], [52, 3, 9, 57, 14, 135, 20, 0], [5, 0, 29, 15, 73, 0, 0, 0], [6, 0, 1, 9, 0, 126, 1, 0], [5, 29, 14, 6, 14, 3, 262, 0], [0, 0, 10, 0, 0, 0, 1, 224]]"
21,72.31308411,0.73621792,0.670762668,0.638588336,0.625695358,374216512,3.278688525,94.87179487,52.25806452,59.65517241,81.96721311,26.57342657,96.0960961,96.17021277,"[[4, 2, 0, 87, 13, 13, 3, 0], [5, 296, 0, 3, 3, 0, 5, 0], [0, 0, 81, 11, 28, 1, 29, 5], [1, 4, 1, 173, 20, 34, 57, 0], [0, 0, 8, 9, 100, 0, 5, 0], [1, 0, 1, 101, 0, 38, 2, 0], [0, 4, 0, 5, 3, 1, 320, 0], [0, 0, 8, 0, 0, 0, 1, 226]]"
22,75,0.730399236,0.724260015,0.698333629,0.698145654,393477656,48.36065574,90.38461538,44.51612903,64.48275862,79.50819672,45.45454545,89.78978979,96.17021277,"[[59, 1, 0, 33, 7, 21, 1, 0], [23, 282, 0, 2, 2, 1, 2, 0], [0, 0, 69, 12, 45, 2, 21, 6], [21, 0, 0, 187, 16, 44, 22, 0], [2, 0, 1, 22, 97, 0, 0, 0], [3, 0, 1, 73, 0, 65, 1, 0], [4, 5, 0, 9, 14, 2, 299, 0], [0, 0, 7, 0, 1, 0, 1, 226]]"
23,71.26168224,0.721410528,0.674677956,0.65972514,0.625340435,412738800,2.459016393,96.79487179,43.87096774,48.96551724,91.80327869,65.73426573,81.98198198,96.17021277,"[[3, 1, 0, 69, 16, 33, 0, 0], [4, 302, 0, 2, 2, 1, 1, 0], [0, 0, 68, 10, 55, 3, 11, 8], [1, 6, 1, 142, 40, 83, 17, 0], [0, 0, 0, 10, 112, 0, 0, 0], [0, 0, 1, 47, 0, 94, 1, 0], [0, 19, 1, 9, 30, 1, 273, 0], [0, 0, 7, 0, 1, 0, 1, 226]]"
24,73.13084112,0.695058086,0.712978285,0.707970036,0.666291919,433375740,31.14754098,97.43589744,59.35483871,12.75862069,81.14754098,88.81118881,96.996997,98.72340426,"[[38, 4, 0, 7, 16, 55, 2, 0], [1, 304, 0, 1, 2, 0, 3, 1], [0, 0, 92, 4, 19, 6, 17, 17], [13, 6, 2, 37, 30, 139, 63, 0], [2, 0, 12, 5, 99, 0, 4, 0], [3, 0, 1, 10, 0, 127, 2, 0], [1, 5, 0, 0, 3, 1, 323, 0], [0, 0, 3, 0, 0, 0, 0, 232]]"
25,72.42990654,0.723923998,0.661757731,0.652541485,0.632286518,452636884,0.819672131,93.91025641,79.35483871,64.82758621,59.01639344,46.85314685,81.08108108,96.17021277,"[[1, 0, 1, 91, 14, 15, 0, 0], [2, 293, 0, 10, 3, 0, 3, 1], [0, 0, 123, 13, 7, 1, 4, 7], [0, 2, 19, 188, 21, 48, 12, 0], [0, 0, 38, 12, 72, 0, 0, 0], [0, 0, 2, 74, 0, 67, 0, 0], [0, 4, 36, 11, 11, 1, 270, 0], [0, 0, 9, 0, 0, 0, 0, 226]]"
26,74.24065421,0.658594248,0.688850996,0.664662678,0.646759002,470522232,2.459016393,95.83333333,68.38709677,71.03448276,82.78688525,27.97202797,87.08708709,96.17021277,"[[3, 1, 0, 99, 13, 5, 1, 0], [4, 299, 0, 2, 3, 1, 3, 0], [0, 0, 106, 13, 23, 1, 5, 7], [1, 2, 6, 206, 24, 33, 18, 0], [0, 0, 8, 13, 101, 0, 0, 0], [0, 0, 1, 101, 0, 40, 1, 0], [0, 4, 8, 11, 19, 1, 290, 0], [0, 0, 9, 0, 0, 0, 0, 226]]"
27,71.96261682,0.691446409,0.668791614,0.633623189,0.60493481,487031784,15.57377049,98.07692308,50.96774194,80.68965517,86.06557377,0,78.07807808,97.44680851,"[[19, 5, 0, 84, 13, 0, 1, 0], [0, 306, 0, 2, 2, 0, 2, 0], [0, 0, 79, 14, 40, 0, 8, 14], [2, 10, 1, 234, 26, 0, 17, 0], [0, 0, 3, 14, 105, 0, 0, 0], [1, 0, 1, 140, 0, 0, 1, 0], [1, 44, 3, 8, 16, 0, 260, 1], [0, 0, 5, 0, 1, 0, 0, 229]]"
28,69.21728972,0.751545204,0.632405232,0.604655972,0.561699359,504917132,6.557377049,97.43589744,38.06451613,80.34482759,91.80327869,0,72.07207207,97.44680851,"[[8, 3, 0, 96, 15, 0, 0, 0], [2, 304, 0, 2, 2, 0, 2, 0], [0, 0, 59, 13, 60, 0, 10, 13], [2, 8, 0, 233, 34, 0, 13, 0], [0, 0, 0, 10, 112, 0, 0, 0], [1, 0, 1, 140, 0, 0, 1, 0], [1, 52, 0, 10, 30, 0, 240, 0], [0, 0, 5, 0, 1, 0, 0, 229]]"
29,69.97663551,0.738877678,0.692301759,0.706446886,0.64933077,521426684,81.96721311,94.55128205,39.35483871,13.10344828,83.60655738,76.22377622,80.18018018,96.17021277,"[[100, 1, 0, 3, 5, 12, 1, 0], [13, 295, 0, 1, 0, 1, 2, 0], [5, 0, 61, 4, 57, 6, 14, 8], [111, 0, 0, 38, 20, 105, 16, 0], [15, 0, 0, 5, 102, 0, 0, 0], [19, 0, 1, 13, 0, 109, 1, 0], [11, 35, 0, 2, 14, 4, 267, 0], [0, 0, 7, 0, 1, 0, 1, 226]]"
30,71.14485981,0.736714304,0.64018981,0.707870967,0.641686949,539312032,36.06557377,94.23076923,59.35483871,0,87.70491803,98.6013986,94.59459459,95.74468085,"[[44, 1, 0, 0, 15, 61, 1, 0], [10, 294, 0, 0, 3, 1, 4, 0], [1, 0, 92, 0, 29, 11, 15, 7], [14, 0, 2, 0, 34, 205, 35, 0], [2, 0, 6, 0, 107, 5, 2, 0], [0, 0, 1, 0, 0, 141, 1, 0], [1, 4, 0, 0, 6, 7, 315, 0], [0, 0, 9, 0, 0, 0, 1, 225]]"
31,72.54672897,0.672529066,0.714314204,0.712293533,0.666287842,553069992,31.14754098,94.23076923,80.64516129,16.55172414,69.67213115,94.40559441,88.28828829,94.89361702,"[[38, 1, 0, 4, 19, 59, 1, 0], [9, 294, 0, 1, 3, 0, 5, 0], [0, 0, 125, 2, 12, 7, 4, 5], [8, 1, 16, 48, 37, 154, 26, 0], [0, 0, 31, 5, 85, 1, 0, 0], [1, 0, 1, 5, 0, 135, 1, 0], [1, 4, 22, 4, 6, 2, 294, 0], [0, 0, 11, 0, 0, 0, 1, 223]]"
32,73.77336449,0.637619828,0.616796708,0.617778132,0.58923409,569579544,2.459016393,95.19230769,79.35483871,85.86206897,40.16393443,0,94.59459459,96.59574468,"[[3, 1, 0, 109, 8, 0, 1, 0], [6, 297, 0, 3, 2, 0, 4, 0], [0, 0, 123, 15, 2, 0, 7, 8], [1, 1, 7, 249, 10, 1, 21, 0], [0, 0, 44, 27, 49, 0, 2, 0], [0, 0, 1, 141, 0, 0, 1, 0], [0, 2, 5, 10, 1, 0, 315, 0], [0, 0, 8, 0, 0, 0, 0, 227]]"
33,76.22663551,0.633243527,0.688676136,0.67048776,0.663192743,587464892,34.42622951,96.79487179,63.22580645,85.17241379,68.03278689,0,91.29129129,97.44680851,"[[42, 2, 0, 72, 5, 0, 1, 0], [6, 302, 0, 1, 0, 0, 3, 0], [0, 0, 98, 15, 17, 0, 12, 13], [7, 3, 1, 247, 10, 0, 22, 0], [2, 0, 10, 26, 83, 0, 1, 0], [1, 0, 1, 140, 0, 0, 1, 0], [1, 12, 0, 11, 4, 0, 304, 1], [0, 0, 6, 0, 0, 0, 0, 229]]"
34,74.88317757,0.633377321,0.760793369,0.660563828,0.65178586,601222852,25.40983607,91.34615385,71.61290323,88.96551724,67.21311475,2.097902098,86.48648649,95.31914894,"[[31, 0, 0, 81, 9, 0, 1, 0], [19, 285, 0, 4, 1, 0, 3, 0], [0, 0, 111, 17, 18, 0, 4, 5], [6, 0, 5, 258, 11, 1, 9, 0], [0, 0, 12, 28, 82, 0, 0, 0], [0, 0, 1, 138, 0, 3, 1, 0], [0, 4, 6, 30, 5, 0, 288, 0], [0, 0, 10, 0, 0, 0, 1, 224]]"
35,73.01401869,0.643378646,0.702855556,0.700100947,0.659274343,616356608,9.836065574,93.26923077,67.74193548,24.48275862,79.50819672,95.8041958,93.69369369,95.74468085,"[[12, 1, 0, 21, 14, 73, 1, 0], [12, 291, 0, 1, 2, 2, 4, 0], [0, 0, 105, 7, 21, 7, 8, 7], [3, 0, 3, 71, 21, 170, 22, 0], [0, 0, 8, 16, 97, 1, 0, 0], [0, 0, 1, 4, 0, 137, 1, 0], [0, 1, 4, 5, 6, 5, 312, 0], [0, 0, 10, 0, 0, 0, 0, 225]]"
36,77.16121495,0.591919555,0.763065157,0.752874589,0.727442351,635617752,40.98360656,96.47435897,67.09677419,31.03448276,82.78688525,92.30769231,94.59459459,97.0212766,"[[50, 1, 0, 8, 14, 48, 1, 0], [6, 301, 0, 1, 1, 0, 3, 0], [0, 0, 104, 8, 20, 6, 9, 8], [9, 2, 3, 90, 25, 135, 26, 0], [2, 0, 9, 9, 101, 0, 1, 0], [0, 0, 1, 9, 0, 132, 1, 0], [1, 4, 1, 5, 4, 2, 315, 1], [0, 0, 7, 0, 0, 0, 0, 228]]"
37,73.48130841,0.67254919,0.720673268,0.739956164,0.683291412,656254692,72.13114754,96.79487179,51.61290323,14.13793103,95.08196721,77.62237762,87.98798799,96.59574468,"[[88, 1, 0, 2, 18, 13, 0, 0], [5, 302, 0, 1, 1, 0, 3, 0], [2, 0, 80, 1, 53, 4, 7, 8], [60, 4, 2, 41, 56, 107, 20, 0], [4, 0, 0, 2, 116, 0, 0, 0], [19, 0, 1, 11, 0, 111, 1, 0], [2, 15, 0, 3, 18, 1, 293, 1], [0, 0, 7, 0, 1, 0, 0, 227]]"
38,76.34345794,0.592801063,0.753310603,0.710126492,0.706253167,676891632,45.90163934,97.75641026,56.12903226,60.68965517,94.26229508,25.17482517,91.59159159,96.59574468,"[[56, 2, 0, 40, 19, 5, 0, 0], [2, 305, 0, 1, 1, 0, 3, 0], [0, 0, 87, 9, 43, 1, 7, 8], [8, 4, 1, 176, 46, 35, 20, 0], [0, 0, 0, 7, 115, 0, 0, 0], [1, 0, 1, 104, 0, 36, 1, 0], [1, 4, 0, 8, 14, 0, 305, 1], [0, 0, 7, 0, 1, 0, 0, 227]]"
39,75.99299065,0.596869064,0.762562543,0.722841494,0.700062521,696152776,25.40983607,96.79487179,50.96774194,40,94.26229508,78.32167832,95.4954955,97.0212766,"[[31, 1, 0, 33, 20, 36, 1, 0], [2, 302, 0, 1, 3, 0, 4, 0], [0, 0, 79, 6, 40, 4, 16, 10], [4, 3, 0, 116, 35, 100, 32, 0], [0, 0, 0, 7, 115, 0, 0, 0], [0, 0, 1, 29, 0, 112, 1, 0], [0, 2, 0, 7, 5, 1, 318, 0], [0, 0, 6, 0, 1, 0, 0, 228]]"
40,75.23364486,0.590753632,0.768499917,0.731269364,0.699675508,714038124,30.32786885,97.75641026,73.5483871,20.34482759,73.7704918,97.9020979,95.1951952,96.17021277,"[[37, 2, 0, 5, 13, 64, 1, 0], [1, 305, 0, 0, 1, 2, 3, 0], [0, 0, 114, 5, 10, 10, 8, 8], [5, 2, 2, 59, 18, 181, 23, 0], [2, 0, 17, 12, 90, 1, 0, 0], [0, 0, 1, 1, 0, 140, 1, 0], [1, 4, 0, 3, 3, 5, 317, 0], [0, 0, 9, 0, 0, 0, 0, 226]]"
41,72.83878505,0.666439581,0.73897298,0.745885333,0.674566073,731923472,72.13114754,92.94871795,58.70967742,4.137931034,90.16393443,93.00699301,88.58858859,97.0212766,"[[88, 1, 0, 0, 10, 23, 0, 0], [18, 290, 0, 0, 0, 2, 2, 0], [2, 0, 91, 0, 35, 11, 6, 10], [57, 0, 1, 12, 30, 179, 11, 0], [7, 0, 1, 2, 110, 2, 0, 0], [8, 0, 1, 0, 0, 133, 1, 0], [5, 4, 1, 2, 20, 6, 295, 0], [0, 0, 6, 0, 1, 0, 0, 228]]"
42,71.84579439,0.722672217,0.735101385,0.729075346,0.666034688,748433024,94.26229508,91.02564103,56.77419355,4.137931034,83.60655738,62.23776224,92.49249249,98.72340426,"[[115, 1, 0, 0, 5, 1, 0, 0], [24, 284, 0, 1, 0, 0, 3, 0], [8, 0, 88, 2, 30, 3, 7, 17], [164, 0, 2, 12, 21, 69, 22, 0], [17, 0, 3, 0, 102, 0, 0, 0], [51, 0, 1, 1, 0, 89, 1, 0], [7, 4, 0, 1, 11, 2, 308, 0], [0, 0, 2, 0, 1, 0, 0, 232]]"
43,74.70794393,0.603382809,0.713309383,0.657111407,0.625430272,764942576,7.37704918,92.94871795,72.90322581,82.75862069,81.96721311,1.398601399,88.88888889,97.44680851,"[[9, 1, 0, 96, 16, 0, 0, 0], [14, 290, 0, 2, 3, 0, 3, 0], [0, 0, 113, 14, 14, 0, 5, 9], [2, 0, 9, 240, 27, 1, 11, 0], [0, 0, 14, 8, 100, 0, 0, 0], [0, 0, 1, 139, 0, 2, 1, 0], [0, 4, 8, 13, 11, 0, 296, 1], [0, 0, 6, 0, 0, 0, 0, 229]]"
44,72.07943925,0.670852773,0.657890725,0.640635265,0.604822001,781452128,11.47540984,97.11538462,57.41935484,81.03448276,93.44262295,0,76.27627628,95.74468085,"[[14, 1, 0, 89, 18, 0, 0, 0], [5, 303, 0, 2, 1, 0, 1, 0], [0, 0, 89, 14, 41, 0, 3, 8], [2, 2, 4, 235, 41, 1, 5, 0], [0, 0, 0, 8, 114, 0, 0, 0], [0, 0, 1, 142, 0, 0, 0, 0], [0, 36, 3, 16, 24, 0, 254, 0], [0, 0, 9, 0, 1, 0, 0, 225]]"
45,74.76635514,0.621649723,0.731976449,0.716507089,0.705562811,800713272,59.83606557,98.07692308,46.4516129,51.03448276,92.62295082,45.45454545,82.28228228,97.44680851,"[[73, 2, 0, 19, 13, 14, 1, 0], [2, 306, 0, 2, 1, 0, 1, 0], [2, 0, 72, 10, 49, 2, 8, 12], [21, 4, 0, 148, 35, 66, 16, 0], [4, 0, 0, 5, 113, 0, 0, 0], [2, 0, 1, 74, 0, 65, 1, 0], [1, 36, 0, 7, 14, 1, 274, 0], [0, 0, 5, 0, 1, 0, 0, 229]]"
46,76.75233645,0.571356787,0.770576323,0.732722888,0.717932648,821350212,39.3442623,98.07692308,46.4516129,40,90.16393443,77.62237762,95.7957958,98.72340426,"[[48, 2, 0, 21, 14, 36, 1, 0], [0, 306, 0, 1, 1, 0, 4, 0], [0, 0, 72, 9, 32, 4, 21, 17], [6, 4, 0, 116, 24, 104, 36, 0], [2, 0, 1, 7, 110, 0, 2, 0], [0, 0, 1, 30, 0, 111, 1, 0], [0, 4, 0, 7, 1, 1, 319, 1], [0, 0, 3, 0, 0, 0, 0, 232]]"
47,75.17523364,0.588599641,0.748936213,0.71413395,0.681535477,835108172,11.47540984,96.15384615,74.19354839,29.65517241,72.13114754,94.40559441,96.6966967,96.59574468,"[[14, 1, 0, 30, 14, 62, 1, 0], [3, 300, 0, 1, 1, 0, 7, 0], [0, 0, 115, 8, 9, 6, 9, 8], [2, 0, 3, 86, 15, 157, 27, 0], [0, 0, 18, 14, 88, 0, 2, 0], [0, 0, 1, 6, 0, 135, 1, 0], [0, 0, 1, 5, 1, 4, 322, 0], [0, 0, 8, 0, 0, 0, 0, 227]]"
48,74.12383178,0.640086069,0.7646063,0.748023094,0.692261458,852993520,54.09836066,93.58974359,72.90322581,5.862068966,84.42622951,98.6013986,94.89489489,94.04255319,"[[66, 1, 0, 0, 12, 42, 1, 0], [12, 292, 0, 0, 1, 3, 4, 0], [1, 0, 113, 1, 20, 12, 6, 2], [15, 0, 3, 17, 27, 207, 21, 0], [3, 0, 11, 2, 103, 3, 0, 0], [0, 0, 1, 0, 0, 141, 1, 0], [1, 1, 0, 1, 6, 8, 316, 0], [0, 0, 14, 0, 0, 0, 0, 221]]"
49,75.29205607,0.626246258,0.767622058,0.758300559,0.708135557,870878868,50.81967213,93.91025641,70.96774194,14.82758621,91.80327869,97.9020979,92.79279279,93.61702128,"[[62, 1, 0, 2, 16, 41, 0, 0], [11, 293, 0, 0, 3, 2, 3, 0], [0, 0, 110, 0, 29, 9, 5, 2], [12, 0, 5, 43, 42, 171, 17, 0], [2, 0, 4, 3, 112, 1, 0, 0], [0, 0, 1, 1, 0, 140, 1, 0], [0, 2, 0, 4, 14, 4, 309, 0], [0, 0, 15, 0, 0, 0, 0, 220]]"
50,77.51168224,0.579482503,0.759305003,0.744635101,0.724119284,887388420,28.68852459,97.43589744,67.74193548,42.75862069,92.62295082,77.62237762,93.09309309,95.74468085,"[[35, 1, 0, 41, 16, 29, 0, 0], [4, 304, 0, 1, 1, 0, 2, 0], [0, 0, 105, 6, 30, 4, 7, 3], [6, 2, 6, 124, 36, 94, 22, 0], [0, 0, 3, 6, 113, 0, 0, 0], [0, 0, 1, 30, 0, 111, 1, 0], [0, 7, 0, 4, 11, 1, 310, 0], [0, 0, 10, 0, 0, 0, 0, 225]]"
