Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Class_8_Accuracy,Class_9_Accuracy,Class_10_Accuracy,Confusion_Matrix
74,80.79649004,0.562676322,0.830755583,0.798514464,0.808612684,1762310446,75.38610039,79.71938776,82.72383354,78.47133758,56.6375969,83.61323155,94.12480974,99.59931311,98.29012686,70.77681874,59.02335456,"[[781, 15, 29, 0, 18, 146, 4, 4, 0, 17, 22], [4, 625, 34, 0, 28, 82, 0, 0, 0, 11, 0], [32, 7, 656, 0, 1, 89, 4, 0, 0, 2, 2], [0, 0, 0, 616, 1, 6, 2, 75, 0, 0, 85], [47, 69, 9, 1, 1169, 437, 0, 12, 0, 24, 296], [35, 12, 14, 0, 65, 1643, 17, 1, 1, 63, 114], [0, 0, 2, 0, 22, 60, 3092, 0, 55, 33, 21], [0, 0, 0, 0, 0, 0, 5, 1740, 0, 0, 2], [0, 0, 0, 0, 0, 4, 12, 5, 1782, 0, 10], [6, 0, 5, 0, 64, 305, 26, 0, 3, 1148, 65], [50, 0, 1, 0, 250, 312, 27, 39, 3, 90, 1112]]"
75,81.03836202,0.551919648,0.824465326,0.802361939,0.807824582,1790402536,78.47490347,79.59183673,84.36317781,79.74522293,54.94186047,81.83206107,96.25570776,99.65655409,97.84886928,72.93464858,56.95329087,"[[813, 13, 31, 0, 15, 115, 5, 5, 0, 17, 22], [10, 624, 42, 0, 20, 77, 0, 0, 0, 11, 0], [33, 6, 669, 0, 1, 76, 5, 0, 0, 2, 1], [0, 0, 1, 626, 1, 3, 2, 75, 0, 1, 76], [60, 69, 17, 3, 1134, 453, 0, 23, 0, 34, 271], [62, 13, 18, 0, 61, 1608, 26, 5, 2, 74, 96], [0, 0, 2, 0, 11, 26, 3162, 0, 46, 24, 14], [0, 0, 0, 0, 0, 0, 5, 1741, 0, 0, 1], [0, 0, 0, 0, 0, 3, 22, 7, 1774, 0, 7], [14, 0, 6, 0, 51, 273, 47, 0, 1, 1183, 47], [88, 1, 2, 1, 219, 290, 41, 43, 3, 123, 1073]]"
76,81.02711216,0.544011894,0.808770293,0.809525973,0.80512966,1809130596,84.36293436,79.9744898,90.79445145,83.18471338,67.15116279,65.75063613,96.46879756,99.71379508,98.84169884,72.74969174,51.48619958,"[[874, 11, 36, 0, 51, 31, 5, 6, 0, 13, 9], [39, 627, 51, 0, 47, 8, 0, 0, 0, 12, 0], [38, 1, 720, 0, 10, 16, 5, 0, 0, 3, 0], [0, 0, 1, 653, 1, 3, 2, 75, 0, 1, 49], [88, 56, 37, 5, 1386, 202, 1, 42, 0, 36, 211], [139, 15, 48, 0, 215, 1292, 35, 9, 9, 86, 117], [0, 0, 3, 0, 19, 9, 3169, 0, 69, 15, 1], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 14, 5, 1792, 0, 0], [49, 2, 14, 2, 107, 155, 59, 0, 3, 1180, 51], [112, 1, 16, 8, 404, 135, 54, 60, 6, 118, 970]]"
77,80.52086849,0.566359949,0.812880828,0.804357456,0.79991772,1827858656,86.67953668,78.69897959,91.04665826,80.63694268,60.61046512,53.84223919,96.62100457,99.71379508,99.11748483,66.27620222,71.54989384,"[[898, 8, 35, 0, 38, 3, 5, 6, 0, 9, 34], [43, 617, 59, 0, 45, 6, 0, 0, 0, 6, 8], [42, 1, 722, 0, 11, 8, 5, 0, 0, 1, 3], [0, 0, 1, 633, 0, 1, 2, 75, 0, 0, 73], [113, 57, 34, 4, 1251, 103, 0, 39, 0, 17, 446], [193, 15, 58, 0, 210, 1058, 36, 5, 11, 51, 328], [0, 0, 4, 0, 15, 4, 3174, 0, 72, 10, 6], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 10, 4, 1797, 0, 0], [75, 2, 13, 1, 70, 112, 72, 0, 6, 1075, 196], [119, 6, 15, 2, 207, 39, 38, 53, 6, 51, 1348]]"
78,80.12149848,0.579765226,0.805545494,0.802525584,0.796620905,1850332328,87.06563707,79.84693878,91.17276166,82.42038217,64.63178295,60.25445293,94.94672755,99.71379508,99.33811362,60.54254007,62.84501062,"[[902, 9, 36, 0, 41, 7, 5, 5, 0, 7, 24], [42, 626, 54, 0, 47, 6, 0, 0, 0, 1, 8], [43, 3, 723, 0, 7, 11, 3, 0, 0, 0, 3], [0, 0, 1, 647, 1, 2, 1, 75, 0, 0, 58], [126, 54, 44, 2, 1334, 165, 0, 30, 0, 5, 304], [203, 17, 64, 0, 227, 1184, 22, 3, 4, 33, 208], [1, 0, 7, 0, 34, 26, 3119, 0, 77, 15, 6], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 8, 2, 1801, 0, 0], [87, 5, 14, 4, 102, 200, 45, 0, 6, 982, 177], [131, 10, 16, 6, 324, 108, 29, 44, 9, 23, 1184]]"
79,79.58713016,0.605799204,0.790548854,0.80264393,0.78893474,1869060388,87.74131274,81.76020408,92.30769231,82.5477707,60.90116279,61.78117048,92.54185693,99.71379508,99.50358522,67.26263872,56.84713376,"[[909, 9, 38, 0, 30, 15, 2, 6, 0, 8, 19], [46, 641, 58, 0, 26, 4, 0, 0, 0, 7, 2], [41, 4, 732, 0, 3, 8, 2, 0, 0, 2, 1], [0, 0, 1, 648, 1, 3, 1, 75, 0, 0, 56], [161, 80, 69, 0, 1257, 197, 0, 33, 0, 10, 257], [230, 24, 102, 0, 174, 1214, 16, 3, 2, 55, 145], [8, 0, 29, 0, 32, 49, 3040, 0, 75, 44, 8], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [2, 0, 1, 0, 0, 0, 4, 2, 1804, 0, 0], [130, 6, 20, 0, 71, 175, 21, 0, 5, 1091, 103], [161, 19, 22, 7, 331, 128, 22, 50, 12, 61, 1071]]"
80,79.05276184,0.619236598,0.81013968,0.799599742,0.792245266,1891534060,85.42471042,86.98979592,88.39848676,83.94904459,51.1627907,83.15521628,90.0761035,99.71379508,99.17264203,62.20715166,49.30997877,"[[885, 18, 32, 0, 8, 63, 2, 4, 0, 8, 16], [36, 682, 21, 0, 7, 31, 0, 0, 0, 6, 1], [38, 9, 701, 0, 3, 38, 1, 0, 0, 2, 1], [0, 0, 1, 659, 1, 5, 0, 73, 0, 0, 46], [107, 109, 16, 0, 1056, 553, 0, 27, 0, 3, 193], [142, 27, 28, 0, 35, 1634, 8, 3, 1, 30, 57], [2, 0, 12, 0, 23, 176, 2959, 0, 68, 38, 7], [0, 0, 0, 0, 0, 1, 4, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 6, 6, 3, 1798, 0, 0], [80, 8, 8, 2, 41, 388, 18, 0, 5, 1009, 63], [143, 20, 16, 8, 220, 416, 22, 45, 8, 57, 929]]"
81,79.6883789,0.585346716,0.833626225,0.793079542,0.800286743,1914007732,78.28185328,83.29081633,79.57124842,85.60509554,52.71317829,89.56743003,94.09436834,99.71379508,99.00717044,60.54254007,50,"[[811, 9, 28, 0, 8, 157, 4, 0, 0, 9, 10], [5, 653, 16, 0, 14, 90, 0, 0, 0, 5, 1], [32, 10, 631, 0, 3, 111, 4, 0, 0, 1, 1], [0, 0, 0, 672, 1, 5, 1, 67, 0, 0, 39], [54, 91, 3, 6, 1088, 617, 0, 24, 0, 3, 178], [49, 15, 5, 2, 37, 1760, 12, 1, 3, 29, 52], [0, 0, 3, 0, 22, 80, 3091, 0, 66, 19, 4], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 4, 11, 2, 1795, 0, 1], [20, 1, 5, 3, 49, 452, 30, 0, 4, 982, 76], [68, 15, 2, 14, 239, 486, 32, 40, 4, 42, 942]]"
82,81.1677354,0.535153302,0.835957744,0.803020986,0.813588555,1942099822,76.44787645,80.86734694,79.69735183,85.47770701,64.48643411,82.08651399,95.15981735,99.42759015,98.84169884,66.58446363,54.2462845,"[[792, 6, 28, 0, 30, 152, 4, 0, 0, 14, 10], [3, 634, 21, 0, 44, 73, 0, 0, 0, 8, 1], [32, 6, 632, 0, 7, 109, 4, 0, 0, 2, 1], [0, 0, 0, 671, 2, 4, 1, 65, 0, 0, 42], [49, 71, 4, 5, 1331, 385, 0, 13, 0, 8, 198], [33, 9, 8, 2, 145, 1613, 21, 1, 3, 39, 91], [0, 0, 0, 0, 33, 39, 3126, 0, 63, 20, 4], [0, 0, 0, 0, 0, 0, 5, 1737, 0, 0, 5], [0, 0, 0, 0, 0, 4, 12, 2, 1792, 0, 3], [11, 0, 5, 2, 100, 312, 38, 0, 3, 1080, 71], [44, 7, 0, 11, 384, 291, 34, 36, 3, 52, 1022]]"
83,81.55585555,0.52037923,0.819733348,0.814804842,0.814083131,1968319106,84.16988417,82.78061224,89.15510719,83.43949045,70.6879845,62.59541985,96.04261796,99.48483114,98.23496966,72.68803946,57.00636943,"[[872, 12, 39, 0, 58, 26, 4, 4, 0, 12, 9], [32, 649, 32, 0, 47, 13, 0, 0, 0, 11, 0], [33, 2, 707, 0, 17, 26, 4, 0, 0, 3, 1], [0, 0, 0, 655, 3, 2, 2, 68, 0, 0, 55], [79, 80, 5, 3, 1459, 177, 0, 18, 0, 26, 217], [119, 13, 33, 0, 308, 1230, 31, 2, 3, 75, 151], [0, 0, 0, 0, 44, 5, 3155, 0, 60, 17, 4], [0, 0, 0, 0, 0, 0, 5, 1738, 0, 0, 4], [0, 0, 0, 0, 0, 3, 13, 7, 1781, 0, 9], [55, 3, 13, 1, 136, 123, 44, 0, 1, 1179, 67], [96, 10, 10, 8, 436, 91, 39, 36, 3, 81, 1074]]"
84,81.5277309,0.524341398,0.813618971,0.816135181,0.810755963,1996411196,86.48648649,80.99489796,90.54224464,84.07643312,68.21705426,61.3740458,95.82952816,99.59931311,98.34528406,73.36621455,58.91719745,"[[896, 11, 35, 0, 54, 11, 4, 5, 0, 11, 9], [41, 635, 48, 0, 40, 8, 0, 0, 0, 12, 0], [39, 2, 718, 0, 12, 14, 4, 0, 0, 3, 1], [0, 0, 1, 660, 1, 2, 1, 71, 0, 1, 48], [111, 76, 16, 2, 1408, 166, 0, 20, 0, 28, 237], [179, 18, 44, 1, 257, 1206, 26, 2, 2, 74, 156], [0, 0, 2, 0, 33, 11, 3148, 0, 62, 23, 6], [0, 0, 0, 0, 0, 0, 5, 1740, 0, 0, 2], [0, 0, 0, 0, 0, 3, 12, 7, 1783, 0, 8], [82, 3, 12, 1, 105, 120, 37, 0, 3, 1190, 69], [122, 12, 12, 10, 366, 84, 36, 38, 3, 91, 1110]]"
85,81.40960738,0.540437361,0.812976364,0.813815369,0.807327555,2018884868,87.83783784,80.10204082,90.66834805,81.27388535,61.82170543,60.05089059,96.68188737,99.59931311,98.89685604,73.24290999,65.02123142,"[[910, 8, 32, 0, 30, 12, 6, 5, 0, 10, 23], [48, 628, 53, 0, 35, 8, 0, 0, 0, 12, 0], [48, 1, 719, 0, 4, 12, 4, 0, 0, 3, 2], [0, 0, 1, 638, 1, 2, 2, 75, 0, 1, 65], [149, 60, 37, 0, 1276, 173, 0, 26, 0, 23, 320], [226, 19, 52, 0, 176, 1180, 33, 2, 2, 73, 202], [0, 0, 0, 0, 13, 7, 3176, 0, 65, 20, 4], [0, 0, 0, 0, 0, 0, 5, 1740, 0, 0, 2], [1, 0, 0, 0, 0, 3, 13, 3, 1793, 0, 0], [106, 1, 11, 0, 59, 107, 54, 0, 3, 1188, 93], [149, 14, 12, 3, 227, 74, 42, 40, 4, 94, 1225]]"
86,80.86961413,0.558334606,0.817618285,0.809496561,0.802344619,2039485734,86.77606178,81.12244898,91.17276166,78.47133758,51.1627907,54.55470738,96.56012177,99.71379508,99.17264203,74.72256473,77.01698514,"[[899, 8, 33, 0, 19, 6, 11, 5, 0, 14, 41], [45, 636, 48, 0, 35, 6, 0, 0, 0, 10, 4], [41, 4, 723, 0, 3, 11, 5, 0, 0, 4, 2], [0, 0, 1, 616, 0, 1, 2, 76, 0, 1, 88], [128, 55, 47, 2, 1056, 148, 0, 29, 0, 31, 568], [209, 23, 52, 0, 97, 1072, 35, 8, 10, 80, 379], [0, 0, 0, 0, 3, 5, 3172, 0, 70, 27, 8], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 11, 2, 1798, 0, 0], [71, 3, 12, 0, 29, 84, 61, 0, 3, 1212, 147], [123, 14, 13, 0, 72, 26, 40, 50, 6, 89, 1451]]"
87,81.24085949,0.55129777,0.823536569,0.809651224,0.808650007,2061959406,86.38996139,79.71938776,85.75031526,79.87261146,48.93410853,74.50381679,95.00761035,99.71379508,99.06232763,70.96177559,70.70063694,"[[895, 5, 32, 0, 17, 36, 5, 6, 0, 12, 28], [34, 625, 44, 0, 33, 35, 0, 0, 0, 9, 4], [35, 4, 680, 0, 1, 64, 4, 0, 0, 3, 2], [0, 0, 0, 627, 0, 5, 1, 76, 0, 1, 75], [95, 51, 37, 1, 1010, 379, 0, 31, 0, 15, 445], [120, 15, 22, 0, 43, 1464, 17, 5, 3, 60, 216], [0, 0, 0, 0, 9, 39, 3121, 0, 62, 42, 12], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 3, 11, 3, 1796, 0, 0], [62, 0, 4, 0, 27, 215, 29, 0, 3, 1151, 131], [119, 13, 5, 0, 99, 157, 28, 49, 7, 75, 1332]]"
88,81.36460794,0.55424045,0.830297605,0.808332888,0.812950601,2080687466,84.94208494,78.44387755,84.61538462,81.78343949,56.29844961,77.20101781,94.67275495,99.71379508,99.22779923,62.94697904,69.32059448,"[[880, 3, 28, 0, 25, 53, 5, 6, 0, 9, 27], [18, 615, 43, 0, 49, 47, 0, 0, 0, 5, 7], [32, 2, 671, 0, 4, 77, 3, 0, 0, 1, 3], [0, 0, 1, 642, 0, 4, 0, 76, 0, 0, 62], [69, 40, 38, 2, 1162, 331, 0, 40, 0, 7, 375], [77, 13, 12, 0, 79, 1517, 15, 6, 9, 30, 207], [0, 0, 0, 0, 20, 52, 3110, 0, 71, 26, 6], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 10, 2, 1799, 0, 0], [38, 0, 5, 0, 62, 293, 37, 0, 4, 1021, 162], [88, 6, 0, 1, 193, 172, 25, 55, 9, 29, 1306]]"
89,79.90775115,0.569094219,0.82121353,0.797280224,0.800281386,2101288332,84.16988417,78.69897959,87.51576293,83.31210191,72.14147287,53.02798982,94.39878234,99.71379508,99.50358522,59.18618989,65.33970276,"[[872, 7, 31, 0, 83, 2, 5, 5, 1, 8, 22], [28, 617, 49, 0, 74, 7, 0, 0, 0, 0, 9], [32, 2, 694, 0, 53, 6, 3, 0, 0, 0, 3], [0, 0, 1, 654, 2, 1, 0, 75, 0, 0, 52], [73, 40, 34, 2, 1489, 94, 0, 37, 0, 3, 292], [112, 16, 41, 2, 450, 1042, 17, 4, 12, 22, 247], [0, 0, 0, 1, 64, 11, 3101, 0, 81, 14, 13], [0, 0, 0, 0, 0, 0, 4, 1742, 1, 0, 0], [0, 0, 0, 0, 1, 1, 6, 1, 1804, 0, 0], [40, 5, 10, 4, 203, 172, 46, 0, 6, 960, 176], [75, 1, 1, 8, 436, 40, 18, 52, 21, 1, 1231]]"
90,80.81898976,0.540515785,0.814141271,0.809156118,0.805664621,2125634810,88.32046332,81.12244898,87.38965952,85.35031847,70.20348837,64.73282443,94.88584475,99.71379508,99.50358522,64.54993835,54.29936306,"[[915, 6, 27, 0, 51, 10, 5, 5, 0, 8, 9], [40, 636, 36, 0, 56, 7, 0, 0, 0, 6, 3], [41, 4, 693, 0, 28, 22, 4, 0, 0, 1, 0], [0, 0, 1, 670, 2, 1, 0, 71, 0, 0, 40], [111, 55, 27, 3, 1449, 177, 0, 31, 0, 11, 200], [186, 20, 34, 5, 256, 1272, 19, 2, 9, 37, 125], [0, 0, 0, 0, 38, 29, 3117, 0, 78, 20, 3], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 6, 1, 1804, 0, 0], [75, 6, 9, 5, 146, 197, 42, 0, 6, 1047, 89], [121, 9, 4, 15, 461, 127, 26, 43, 17, 38, 1023]]"
91,81.53335583,0.519218286,0.814417473,0.815984203,0.809726048,2146235676,86.96911197,82.65306122,88.77679697,83.82165605,66.27906977,71.65394402,96.19482496,99.71379508,98.89685604,75.27743527,47.34607219,"[[901, 11, 29, 0, 44, 24, 5, 3, 0, 13, 6], [35, 648, 33, 0, 44, 13, 0, 0, 0, 11, 0], [34, 5, 704, 0, 11, 31, 4, 0, 0, 4, 0], [0, 0, 1, 658, 2, 3, 1, 71, 0, 1, 48], [99, 81, 19, 2, 1368, 290, 0, 17, 0, 51, 137], [147, 22, 47, 2, 167, 1408, 22, 1, 0, 91, 58], [0, 0, 2, 0, 15, 19, 3160, 0, 60, 24, 5], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [1, 0, 0, 0, 0, 3, 13, 3, 1793, 0, 0], [64, 1, 11, 0, 90, 157, 50, 0, 1, 1221, 27], [121, 18, 8, 8, 418, 189, 39, 30, 5, 156, 892]]"
92,81.24648442,0.528904892,0.813767898,0.811935196,0.805163446,2166836542,86.87258687,80.99489796,89.78562421,83.94904459,67.73255814,71.14503817,97.71689498,99.71379508,98.23496966,74.41430333,42.56900212,"[[900, 10, 30, 0, 48, 25, 7, 4, 0, 10, 2], [37, 635, 42, 0, 46, 13, 0, 0, 0, 11, 0], [34, 2, 712, 0, 10, 27, 5, 0, 0, 3, 0], [0, 0, 1, 659, 1, 3, 4, 72, 0, 1, 44], [103, 69, 26, 1, 1398, 291, 1, 23, 0, 56, 96], [149, 18, 57, 4, 172, 1398, 30, 2, 0, 88, 47], [0, 0, 0, 0, 10, 10, 3210, 0, 35, 14, 6], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 24, 6, 1781, 0, 0], [69, 1, 11, 0, 89, 150, 74, 0, 0, 1207, 21], [124, 17, 10, 10, 469, 201, 50, 32, 3, 166, 802]]"
93,82.30959613,0.50336751,0.820560963,0.820386613,0.817875558,2191183020,84.74903475,79.71938776,89.91172762,82.80254777,64.63178295,70.02544529,96.59056317,99.71379508,98.51075565,77.06535142,58.70488323,"[[878, 11, 38, 0, 40, 31, 6, 5, 0, 14, 13], [30, 625, 47, 0, 50, 20, 0, 0, 0, 11, 1], [32, 3, 713, 0, 11, 26, 4, 0, 0, 4, 0], [0, 0, 1, 650, 1, 2, 2, 75, 0, 1, 53], [90, 54, 35, 2, 1334, 253, 1, 20, 0, 41, 234], [107, 16, 60, 0, 161, 1376, 28, 3, 0, 96, 118], [0, 0, 0, 0, 13, 11, 3173, 0, 50, 26, 12], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 18, 5, 1786, 0, 2], [48, 1, 11, 0, 80, 119, 55, 0, 1, 1250, 57], [101, 5, 10, 3, 329, 128, 40, 37, 3, 122, 1106]]"
94,82.39959501,0.515469854,0.820154681,0.824282198,0.817489335,2215529498,82.91505792,82.5255102,91.42496847,81.52866242,59.20542636,60.71246819,95.06849315,99.71379508,98.78654164,80.14796547,74.68152866,"[[859, 12, 60, 0, 28, 20, 4, 5, 0, 18, 30], [33, 647, 47, 0, 37, 7, 0, 0, 0, 12, 1], [32, 7, 725, 0, 6, 13, 4, 0, 0, 4, 2], [0, 0, 1, 640, 0, 1, 1, 75, 0, 0, 67], [84, 70, 40, 3, 1222, 154, 0, 25, 0, 42, 424], [123, 26, 71, 1, 160, 1193, 20, 3, 2, 106, 260], [0, 0, 2, 0, 20, 7, 3123, 0, 57, 54, 22], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 12, 5, 1791, 0, 3], [39, 2, 14, 0, 60, 79, 24, 0, 3, 1300, 101], [91, 11, 13, 1, 149, 40, 26, 39, 3, 104, 1407]]"
95,81.25210935,0.547593029,0.816674442,0.818021442,0.805319722,2236130364,81.85328185,87.24489796,92.81210593,82.03821656,49.03100775,54.35114504,95.25114155,99.71379508,98.84169884,76.20221948,82.48407643,"[[848, 25, 65, 0, 19, 13, 4, 5, 0, 14, 43], [27, 684, 46, 0, 8, 5, 0, 0, 0, 9, 5], [32, 8, 736, 0, 0, 7, 4, 0, 0, 3, 3], [0, 0, 1, 644, 0, 0, 1, 75, 0, 0, 64], [89, 100, 49, 11, 1012, 130, 0, 35, 0, 28, 610], [147, 29, 87, 1, 108, 1068, 20, 4, 3, 75, 423], [0, 0, 5, 0, 13, 6, 3129, 0, 58, 51, 23], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 1, 0, 0, 1, 12, 5, 1792, 0, 2], [48, 10, 19, 0, 34, 63, 24, 0, 4, 1236, 184], [91, 16, 19, 2, 61, 16, 23, 43, 3, 56, 1554]]"
96,82.25334683,0.514307856,0.816333503,0.825281607,0.814792962,2264222454,82.81853282,87.37244898,92.55989912,83.31210191,57.12209302,63.20610687,96.10350076,99.71379508,98.84169884,70.5918619,76.16772824,"[[858, 26, 58, 0, 23, 25, 4, 4, 0, 10, 28], [28, 685, 41, 0, 12, 6, 0, 0, 0, 9, 3], [33, 8, 734, 0, 2, 7, 4, 0, 0, 2, 3], [0, 0, 1, 654, 1, 1, 1, 71, 0, 0, 56], [98, 112, 34, 5, 1179, 194, 0, 21, 0, 11, 410], [157, 28, 69, 1, 133, 1242, 24, 2, 3, 53, 253], [0, 0, 4, 0, 22, 10, 3157, 0, 48, 31, 13], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 15, 3, 1792, 0, 1], [71, 14, 16, 2, 66, 111, 35, 0, 3, 1145, 159], [96, 23, 18, 8, 137, 63, 31, 26, 3, 44, 1435]]"
97,82.66959163,0.489653455,0.825366641,0.825074685,0.822711423,2286696126,85.61776062,82.65306122,89.28121059,82.5477707,64.4379845,64.73282443,96.56012177,99.65655409,98.95201324,76.26387176,66.87898089,"[[887, 13, 33, 0, 31, 24, 5, 3, 0, 16, 24], [37, 648, 38, 0, 40, 9, 0, 0, 0, 11, 1], [34, 6, 708, 0, 16, 20, 4, 0, 0, 3, 2], [0, 0, 1, 648, 1, 2, 1, 71, 0, 0, 61], [98, 72, 19, 2, 1330, 200, 0, 8, 0, 32, 303], [145, 15, 27, 0, 210, 1272, 25, 1, 7, 86, 177], [0, 0, 0, 0, 25, 9, 3172, 0, 45, 26, 8], [0, 0, 0, 0, 0, 0, 5, 1741, 0, 0, 1], [0, 0, 0, 0, 0, 2, 15, 2, 1794, 0, 0], [59, 3, 11, 0, 85, 100, 36, 0, 3, 1237, 88], [97, 10, 9, 4, 273, 80, 36, 25, 3, 87, 1260]]"
98,82.79334008,0.495079666,0.826126214,0.826081669,0.822733481,2312915410,86.58301158,82.14285714,89.15510719,81.01910828,60.07751938,65.54707379,96.86453577,99.71379508,98.95201324,80.64118372,67.99363057,"[[897, 12, 27, 0, 26, 23, 7, 4, 0, 17, 23], [39, 644, 36, 0, 39, 14, 0, 0, 0, 11, 1], [37, 5, 707, 0, 11, 23, 4, 0, 0, 5, 1], [0, 0, 1, 636, 1, 2, 2, 75, 0, 1, 67], [108, 75, 15, 2, 1240, 235, 1, 14, 0, 54, 320], [168, 13, 17, 0, 141, 1288, 28, 1, 7, 121, 181], [0, 0, 0, 0, 12, 11, 3182, 0, 42, 33, 5], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 15, 2, 1794, 0, 0], [58, 1, 11, 0, 54, 84, 33, 0, 3, 1308, 70], [107, 10, 8, 1, 194, 80, 38, 31, 4, 130, 1281]]"
99,82.06209922,0.536055619,0.821286457,0.824564939,0.81442213,2331643470,87.83783784,83.03571429,90.66834805,81.91082803,50.24224806,66.87022901,95.25114155,99.71379508,98.89685604,85.45006165,67.14437367,"[[910, 7, 27, 0, 14, 24, 5, 4, 0, 20, 25], [46, 651, 42, 0, 17, 15, 0, 0, 0, 13, 0], [38, 4, 719, 0, 1, 21, 2, 0, 0, 7, 1], [0, 0, 1, 643, 0, 2, 1, 76, 0, 2, 60], [133, 65, 37, 4, 1037, 266, 0, 40, 0, 124, 358], [183, 12, 22, 0, 59, 1314, 23, 4, 7, 171, 170], [1, 0, 0, 0, 5, 11, 3129, 0, 55, 77, 7], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 11, 7, 1793, 0, 0], [72, 1, 10, 0, 25, 61, 22, 0, 5, 1386, 40], [133, 13, 13, 5, 66, 75, 36, 51, 4, 223, 1265]]"
100,82.000225,0.544570662,0.824298251,0.82541384,0.814762614,2352244336,85.71428571,86.73469388,89.91172762,82.03821656,47.52906977,61.88295165,95.46423135,99.71379508,98.73138445,88.10110974,72.13375796,"[[888, 11, 30, 0, 10, 19, 8, 5, 0, 26, 39], [36, 680, 26, 0, 16, 9, 0, 0, 0, 15, 2], [33, 10, 713, 0, 2, 25, 3, 0, 0, 6, 1], [0, 0, 1, 644, 0, 1, 1, 76, 0, 2, 60], [107, 104, 9, 7, 981, 183, 0, 50, 0, 149, 474], [152, 19, 22, 1, 63, 1216, 29, 9, 8, 199, 247], [0, 0, 0, 0, 1, 4, 3136, 0, 52, 82, 10], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 2, 13, 8, 1790, 0, 0], [36, 3, 10, 0, 17, 39, 27, 0, 4, 1429, 57], [102, 13, 12, 5, 48, 29, 37, 57, 3, 219, 1359]]"
,,,,,,2243.275009,,,,,,,,,,,,
