Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Class_8_Accuracy,Class_9_Accuracy,Confusion_Matrix
21,40.94,1.5619673279527657,0.5312704575317483,0.40939999999999993,0.4024780188309836,4056262274,60.199999999999996,41.099999999999994,70.39999999999999,14.6,12.3,67.10000000000001,27.700000000000003,38.2,52.800000000000004,25.0,"[[602, 7, 217, 17, 2, 13, 2, 10, 124, 6], [86, 411, 169, 18, 0, 43, 8, 9, 175, 81], [51, 1, 704, 20, 14, 164, 16, 22, 8, 0], [9, 0, 297, 146, 7, 466, 38, 23, 14, 0], [28, 1, 562, 21, 123, 160, 42, 50, 13, 0], [3, 0, 216, 58, 8, 671, 12, 24, 7, 1], [4, 1, 403, 106, 15, 182, 277, 3, 7, 2], [17, 0, 260, 19, 17, 283, 6, 382, 12, 4], [259, 22, 134, 9, 2, 29, 2, 4, 528, 11], [111, 111, 195, 45, 0, 48, 8, 48, 184, 250]]"
22,23.8,2.5918801211701417,0.4993789240081628,0.238,0.21066357265726504,4265040479,24.099999999999998,99.8,2.9000000000000004,42.199999999999996,10.9,15.0,15.8,14.499999999999998,12.8,0.0,"[[241, 709, 3, 16, 5, 0, 0, 1, 25, 0], [0, 998, 0, 2, 0, 0, 0, 0, 0, 0], [52, 548, 29, 244, 51, 20, 39, 12, 5, 0], [5, 508, 0, 422, 4, 34, 19, 6, 2, 0], [10, 536, 4, 234, 109, 11, 67, 28, 1, 0], [1, 408, 0, 416, 6, 150, 6, 11, 2, 0], [0, 572, 3, 247, 12, 6, 158, 0, 2, 0], [3, 687, 0, 127, 8, 27, 1, 145, 1, 1], [40, 822, 0, 9, 1, 0, 0, 0, 128, 0], [0, 993, 0, 3, 0, 0, 0, 0, 4, 0]]"
23,36.94,1.7081433233742516,0.5235481722789253,0.36940000000000006,0.3486864639055394,4473818685,51.7,17.599999999999998,30.0,0.6,83.6,25.6,60.8,18.5,47.699999999999996,33.300000000000004,"[[517, 4, 150, 0, 174, 1, 31, 2, 114, 7], [57, 176, 139, 0, 106, 6, 104, 8, 177, 227], [30, 0, 300, 1, 511, 32, 114, 7, 5, 0], [3, 0, 128, 6, 423, 132, 295, 8, 3, 2], [7, 0, 39, 1, 836, 2, 105, 5, 5, 0], [2, 0, 111, 1, 463, 256, 143, 16, 7, 1], [2, 0, 51, 1, 330, 7, 608, 0, 1, 0], [4, 0, 65, 0, 634, 35, 70, 185, 3, 4], [214, 5, 81, 0, 164, 6, 27, 0, 477, 26], [65, 18, 121, 0, 177, 5, 135, 17, 129, 333]]"
24,37.5,1.8318765982271383,0.44549547142896645,0.37500000000000006,0.32773117173132826,4697509620,93.60000000000001,55.7,0.0,13.5,5.0,44.2,40.2,68.60000000000001,8.799999999999999,45.4,"[[936, 15, 0, 2, 0, 3, 0, 20, 4, 20], [270, 557, 0, 1, 0, 5, 1, 17, 7, 142], [498, 17, 0, 58, 16, 117, 62, 202, 2, 28], [251, 12, 0, 135, 1, 281, 62, 198, 3, 57], [319, 8, 0, 49, 50, 59, 103, 395, 5, 12], [177, 8, 0, 55, 2, 442, 22, 267, 10, 17], [188, 28, 0, 83, 3, 78, 402, 157, 5, 56], [167, 11, 0, 14, 1, 67, 11, 686, 1, 42], [814, 43, 0, 2, 0, 4, 0, 18, 88, 31], [333, 155, 0, 1, 0, 6, 3, 38, 10, 454]]"
25,45.13,1.4493152657255959,0.578319592287782,0.4513,0.41811997968629766,4906287825,52.1,72.39999999999999,65.3,66.0,4.2,0.1,21.8,57.199999999999996,64.1,48.1,"[[521, 52, 145, 33, 1, 0, 0, 16, 192, 40], [20, 724, 44, 27, 0, 0, 3, 6, 76, 100], [52, 13, 653, 198, 2, 1, 4, 45, 15, 17], [5, 14, 224, 660, 0, 0, 16, 47, 11, 23], [29, 13, 586, 172, 42, 0, 18, 118, 17, 5], [1, 10, 216, 672, 2, 1, 6, 77, 12, 3], [3, 20, 363, 374, 1, 0, 218, 6, 4, 11], [10, 17, 176, 182, 2, 0, 3, 572, 7, 31], [134, 78, 62, 39, 0, 0, 1, 6, 641, 39], [35, 252, 42, 54, 0, 0, 2, 32, 102, 481]]"
26,35.45,1.7761500319733787,0.5436075149812905,0.3545,0.2958598818428964,5100153302,96.6,38.0,16.3,6.6000000000000005,1.0,35.199999999999996,85.39999999999999,60.8,5.0,9.6,"[[966, 1, 2, 1, 0, 0, 21, 8, 1, 0], [543, 380, 2, 1, 0, 4, 38, 13, 5, 14], [403, 3, 163, 13, 3, 47, 291, 77, 0, 0], [219, 2, 26, 66, 0, 177, 430, 79, 1, 0], [264, 0, 100, 7, 10, 17, 442, 159, 1, 0], [143, 1, 35, 50, 0, 352, 276, 137, 6, 0], [90, 0, 21, 6, 0, 15, 854, 13, 1, 0], [191, 5, 9, 10, 1, 59, 112, 608, 1, 4], [905, 14, 1, 1, 0, 5, 16, 7, 50, 1], [639, 141, 3, 2, 0, 4, 73, 38, 4, 96]]"
27,35.77,1.9505899912252214,0.5594061984381822,0.3577,0.2965927817621531,5279106050,31.4,98.5,26.6,71.0,0.6,0.1,32.5,69.69999999999999,27.3,0.0,"[[314, 468, 60, 71, 0, 0, 1, 25, 61, 0], [0, 985, 0, 8, 0, 0, 1, 5, 1, 0], [33, 188, 266, 354, 0, 0, 39, 113, 7, 0], [1, 155, 22, 710, 0, 0, 21, 91, 0, 0], [12, 158, 156, 267, 6, 0, 71, 323, 7, 0], [0, 77, 33, 693, 0, 1, 12, 183, 1, 0], [2, 213, 46, 371, 0, 0, 325, 43, 0, 0], [0, 121, 8, 168, 0, 0, 2, 697, 4, 0], [59, 598, 9, 46, 0, 0, 1, 14, 273, 0], [4, 921, 1, 35, 0, 0, 0, 31, 8, 0]]"
28,45.95,1.4570347480118846,0.5611769344352556,0.4595000000000001,0.4357606900905819,5472971526,62.9,13.5,26.6,25.5,54.900000000000006,68.4,68.30000000000001,15.4,50.6,73.4,"[[629, 2, 68, 33, 33, 34, 25, 0, 88, 88], [39, 135, 17, 22, 6, 61, 27, 0, 64, 629], [60, 0, 266, 80, 198, 231, 132, 0, 10, 23], [7, 1, 37, 255, 67, 450, 158, 0, 4, 21], [22, 0, 55, 41, 549, 177, 131, 5, 7, 13], [5, 0, 37, 115, 78, 684, 66, 2, 5, 8], [3, 0, 27, 81, 83, 113, 683, 0, 2, 8], [10, 0, 26, 36, 233, 446, 38, 154, 4, 53], [240, 6, 26, 29, 24, 52, 16, 0, 506, 101], [49, 7, 12, 34, 15, 64, 31, 2, 52, 734]]"
29,46.71,1.4778513171421452,0.6044246031400065,0.4671,0.45435582493234217,5651924274,58.099999999999994,76.5,1.3,86.6,53.800000000000004,13.8,41.199999999999996,45.5,41.199999999999996,49.1,"[[581, 73, 3, 141, 56, 3, 8, 13, 56, 66], [11, 765, 0, 88, 6, 8, 3, 4, 22, 93], [73, 20, 13, 512, 270, 22, 49, 21, 8, 12], [4, 6, 1, 866, 53, 23, 25, 12, 2, 8], [18, 8, 1, 339, 538, 9, 38, 40, 4, 5], [4, 3, 0, 748, 70, 138, 12, 19, 2, 4], [3, 10, 0, 477, 90, 1, 412, 2, 2, 3], [4, 9, 0, 316, 146, 44, 0, 455, 1, 25], [233, 110, 0, 144, 27, 4, 3, 3, 412, 64], [29, 262, 0, 150, 12, 4, 3, 20, 29, 491]]"
30,44.0,1.5887064891882217,0.5476595966633176,0.44000000000000006,0.40029368245415753,5845789751,93.2,71.39999999999999,4.9,8.200000000000001,56.99999999999999,17.5,61.6,65.5,25.900000000000002,34.8,"[[932, 19, 1, 0, 4, 0, 10, 9, 20, 5], [193, 714, 0, 1, 1, 1, 6, 8, 22, 54], [445, 16, 49, 9, 277, 13, 80, 90, 7, 14], [243, 11, 9, 82, 202, 64, 201, 143, 16, 29], [226, 6, 2, 1, 570, 2, 68, 113, 10, 2], [155, 11, 8, 41, 219, 175, 116, 247, 19, 9], [113, 27, 4, 7, 182, 4, 616, 25, 10, 12], [153, 11, 0, 3, 103, 12, 34, 655, 5, 24], [647, 56, 0, 0, 8, 0, 5, 9, 259, 16], [268, 284, 0, 0, 7, 0, 16, 33, 44, 348]]"
