Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Class_8_Accuracy,Class_9_Accuracy,Confusion_Matrix
21,44.69,1.4900182858823587,0.5012003041288324,0.4469,0.40658191330566174,8111419440,59.8,59.9,47.9,2.6,6.2,57.8,71.8,60.8,60.199999999999996,19.900000000000002,"[[598, 23, 138, 1, 1, 14, 24, 41, 152, 8], [58, 599, 35, 1, 0, 25, 32, 70, 127, 53], [60, 4, 479, 11, 10, 131, 196, 94, 15, 0], [17, 8, 187, 26, 4, 390, 243, 107, 15, 3], [29, 6, 310, 2, 62, 107, 327, 135, 22, 0], [9, 4, 157, 16, 0, 578, 122, 99, 14, 1], [4, 6, 137, 10, 3, 81, 718, 32, 8, 1], [12, 4, 129, 2, 7, 158, 61, 608, 15, 4], [186, 59, 68, 0, 0, 27, 21, 23, 602, 14], [76, 261, 68, 0, 0, 37, 61, 127, 171, 199]]"
22,33.62,1.7954044322997997,0.5486011831921946,0.3362,0.2774535024873992,8528919138,44.7,96.0,1.3,83.3,16.2,3.4000000000000004,4.3999999999999995,24.3,56.8,5.800000000000001,"[[447, 248, 2, 73, 9, 0, 1, 3, 210, 7], [3, 960, 0, 18, 0, 0, 0, 0, 19, 0], [93, 133, 13, 630, 82, 2, 6, 12, 24, 5], [17, 108, 0, 833, 6, 5, 2, 2, 20, 7], [45, 112, 2, 606, 162, 1, 8, 25, 34, 5], [9, 59, 1, 857, 8, 34, 0, 10, 17, 5], [2, 138, 0, 761, 46, 0, 44, 0, 3, 6], [22, 165, 2, 496, 12, 7, 0, 243, 17, 36], [74, 300, 1, 50, 1, 0, 0, 1, 568, 5], [12, 814, 0, 55, 0, 0, 0, 3, 58, 58]]"
23,41.21,1.6692475857445226,0.4775769188811207,0.4121,0.3891106969692181,8946418836,52.400000000000006,67.5,38.9,0.0,65.0,13.900000000000002,67.0,27.900000000000002,55.00000000000001,24.5,"[[524, 28, 182, 0, 100, 0, 34, 3, 116, 13], [35, 675, 68, 0, 32, 0, 42, 5, 80, 63], [32, 7, 389, 0, 388, 6, 157, 10, 10, 1], [3, 12, 282, 0, 286, 50, 346, 10, 5, 6], [15, 6, 117, 0, 650, 2, 188, 14, 8, 0], [1, 5, 285, 0, 329, 139, 207, 22, 12, 0], [2, 8, 77, 0, 239, 0, 670, 1, 1, 2], [7, 7, 199, 0, 379, 10, 100, 279, 8, 11], [174, 69, 95, 0, 71, 2, 21, 2, 550, 16], [67, 328, 122, 0, 39, 0, 74, 12, 113, 245]]"
24,43.45,1.5771884632567628,0.4880398665361014,0.4345,0.39507689473139934,9393739941,81.6,47.8,0.2,11.899999999999999,15.1,59.199999999999996,43.1,71.39999999999999,50.8,53.400000000000006,"[[816, 13, 0, 7, 1, 14, 6, 32, 87, 24], [132, 478, 0, 2, 0, 15, 2, 27, 114, 230], [276, 6, 2, 53, 83, 255, 82, 199, 17, 27], [113, 6, 0, 119, 13, 449, 54, 180, 24, 42], [143, 5, 0, 28, 151, 180, 136, 323, 28, 6], [71, 2, 0, 73, 10, 592, 23, 199, 20, 10], [53, 11, 0, 99, 51, 170, 431, 132, 21, 32], [76, 4, 0, 19, 5, 121, 13, 714, 19, 29], [377, 29, 0, 0, 1, 17, 5, 19, 508, 44], [152, 105, 1, 9, 0, 17, 6, 58, 118, 534]]"
25,46.95,1.4258711673200322,0.576098909990327,0.46950000000000003,0.4366806823339851,9811239639,66.8,75.2,46.300000000000004,61.6,12.3,0.1,32.6,68.10000000000001,62.6,43.9,"[[668, 45, 69, 27, 0, 0, 5, 31, 118, 37], [36, 752, 8, 20, 0, 0, 3, 20, 58, 103], [111, 18, 463, 217, 17, 0, 28, 109, 18, 19], [28, 19, 141, 616, 9, 0, 35, 110, 17, 25], [54, 19, 343, 165, 123, 0, 69, 197, 21, 9], [18, 15, 137, 617, 6, 1, 20, 162, 18, 6], [7, 22, 251, 300, 23, 0, 326, 50, 7, 14], [25, 15, 68, 150, 7, 0, 11, 681, 17, 26], [183, 84, 23, 25, 1, 0, 3, 18, 626, 37], [60, 300, 16, 37, 0, 0, 6, 52, 90, 439]]"
26,38.65,1.6468598699798218,0.5284252129791153,0.3865,0.33632024949201716,10198917930,91.5,39.5,16.6,0.3,3.4000000000000004,56.00000000000001,88.6,48.5,25.6,16.5,"[[915, 2, 10, 0, 0, 9, 38, 5, 21, 0], [450, 395, 0, 0, 0, 12, 69, 8, 33, 33], [292, 1, 166, 0, 8, 144, 348, 37, 4, 0], [150, 3, 29, 3, 5, 364, 400, 35, 8, 3], [192, 0, 88, 1, 34, 100, 503, 80, 2, 0], [86, 0, 40, 0, 0, 560, 263, 42, 9, 0], [49, 1, 16, 1, 1, 37, 886, 6, 2, 1], [148, 2, 24, 2, 6, 166, 157, 485, 3, 7], [673, 11, 3, 0, 0, 24, 21, 4, 256, 8], [500, 118, 4, 0, 0, 24, 107, 27, 55, 165]]"
27,36.64,1.9226030004671968,0.3823474011669932,0.3664,0.3028169067210257,10556774814,48.4,98.9,21.0,59.199999999999996,0.2,0.0,39.300000000000004,71.3,28.1,0.0,"[[484, 393, 21, 33, 0, 0, 2, 35, 32, 0], [1, 989, 1, 5, 0, 0, 0, 3, 1, 0], [92, 191, 210, 262, 3, 0, 64, 172, 6, 0], [13, 201, 26, 592, 0, 0, 35, 132, 1, 0], [44, 184, 113, 170, 2, 0, 128, 356, 3, 0], [10, 95, 34, 599, 0, 0, 20, 236, 6, 0], [4, 190, 58, 283, 0, 0, 393, 71, 1, 0], [11, 141, 13, 111, 0, 0, 7, 713, 3, 1], [115, 556, 5, 24, 0, 0, 1, 18, 281, 0], [12, 927, 0, 16, 0, 0, 0, 39, 6, 0]]"
28,44.32,1.4881406264564099,0.5554954345784893,0.44320000000000004,0.4291826758418484,10944453105,59.199999999999996,12.4,35.4,74.7,29.2,19.400000000000002,56.00000000000001,23.3,67.5,66.10000000000001,"[[592, 2, 76, 80, 10, 5, 13, 2, 164, 56], [32, 124, 18, 99, 3, 4, 13, 0, 125, 582], [67, 1, 354, 343, 80, 26, 92, 2, 18, 17], [10, 0, 74, 747, 28, 44, 66, 3, 10, 18], [32, 0, 181, 285, 292, 26, 142, 11, 20, 11], [9, 0, 70, 635, 31, 194, 37, 6, 12, 6], [3, 0, 75, 303, 35, 9, 560, 0, 4, 11], [15, 0, 61, 372, 121, 110, 22, 233, 14, 52], [128, 3, 27, 72, 9, 4, 7, 0, 675, 75], [46, 13, 24, 127, 3, 3, 14, 3, 106, 661]]"
29,46.56,1.510111105327789,0.5807384816550689,0.46560000000000007,0.45000655145622437,11302309989,60.199999999999996,56.699999999999996,0.1,76.9,45.7,36.3,13.4,48.3,59.699999999999996,68.30000000000001,"[[602, 30, 1, 113, 33, 8, 1, 10, 111, 91], [19, 567, 0, 64, 3, 8, 0, 4, 45, 290], [91, 8, 1, 490, 245, 86, 5, 28, 11, 35], [9, 5, 0, 769, 43, 127, 4, 14, 4, 25], [28, 5, 0, 352, 457, 57, 6, 70, 12, 13], [4, 2, 0, 533, 53, 363, 2, 23, 10, 10], [4, 10, 0, 641, 168, 14, 134, 4, 4, 21], [13, 2, 0, 245, 79, 118, 0, 483, 7, 53], [120, 49, 0, 99, 20, 8, 0, 4, 597, 103], [31, 113, 0, 100, 6, 8, 0, 10, 49, 683]]"
30,47.37,1.516271070740855,0.530251061887356,0.4737,0.4223701830095978,11689988280,83.89999999999999,83.5,10.2,2.3,56.599999999999994,15.2,70.1,67.7,48.0,36.199999999999996,"[[839, 47, 5, 0, 15, 0, 16, 11, 56, 11], [63, 835, 0, 0, 3, 0, 7, 9, 34, 49], [279, 27, 102, 2, 314, 9, 143, 97, 15, 12], [142, 30, 31, 23, 187, 55, 311, 159, 21, 41], [114, 16, 12, 2, 566, 1, 129, 141, 13, 6], [91, 18, 34, 11, 202, 152, 186, 270, 21, 15], [43, 33, 10, 0, 164, 0, 701, 28, 7, 14], [87, 22, 14, 0, 109, 7, 48, 677, 11, 25], [379, 82, 0, 0, 8, 1, 6, 14, 480, 30], [149, 373, 1, 0, 6, 0, 21, 26, 62, 362]]"
